15.22910884,2.65586667,11.36338494,13.59689454,-39.16669787,-19.62530172,-3.66061462,-12.61587234,-12.32226139,11.97569349,-5.43795947,0.03509594,-16.73882634
16.66957632,-1.22920525,4.46877381,7.26405351,-47.46790971,-30.42708796,-9.93840927,-31.20911522,4.71510751,-4.91501978,-5.97472441,-9.62176536,-44.29517747
17.06356591,-3.99055523,4.31703276,2.82258787,-47.84282760,-28.21905139,-7.18020717,-40.00627472,9.06414449,-18.87353714,-7.95220339,-22.24296742,-42.04150706
16.35617258,-2.19753988,1.81566186,6.04189139,-37.00761813,-18.36516268,0.90946338,-39.19892601,12.93938234,-16.58191047,-6.21399133,-8.78497639,-25.40007945
14.76477288,1.55054067,1.16535815,4.70313717,-30.01017193,-17.69989651,0.06963987,-33.03926589,7.50248158,-20.13022575,-4.06584691,-14.52399738,-21.76049075
14.47429473,6.84694057,4.16370345,10.41028168,-22.79134827,-6.56098988,-4.18908295,-26.65240078,0.97426002,-20.38158563,-6.20809482,-9.79747330,-18.67187016
14.16420657,4.74864256,0.10022480,12.23617273,-16.98762940,-5.14365106,-0.26154184,-46.35935747,-2.08252791,-24.01575150,4.04514040,-9.96036761,-9.17633227
14.08611698,2.83963363,-0.63607954,9.61701578,-23.23436189,-5.77309043,-17.14766532,-38.73008649,-1.29710586,-36.47752120,-6.51143828,-8.91224956,-7.05507826
13.99590472,4.75184379,-1.56739413,11.11063939,-12.34881060,-0.24465619,8.62440953,-12.18581559,-9.51156248,-30.63042753,-21.86258254,-11.25942119,-5.21324222
14.86577576,6.95389098,-6.22961585,11.96589236,-21.19703156,-16.90128024,2.91739519,-1.01448807,-21.77900105,-26.82778987,3.57594071,-9.01571196,1.45549642
16.87787307,-2.66698701,-8.21582967,6.70742121,-25.50374512,-38.67042889,-23.46101740,19.68322283,-7.87831473,-3.74955571,4.77947297,-34.87470497,-16.99081068
18.61132476,-5.40622411,-12.63572705,0.17748771,-24.68490773,-44.68200774,-29.74666821,29.04485612,-2.87470193,-6.61631130,5.66433670,-46.78358526,-24.65802205
19.23469131,-8.49012168,-14.17535915,-3.96935143,-23.94765174,-40.94595608,-25.58609708,37.58823550,-3.45135423,-15.58376930,4.67848399,-44.45352848,-27.96950253
19.39322790,-9.04456142,-13.70997701,-5.46555770,-20.52116474,-37.54688934,-29.66549857,35.55742047,-4.86069053,-24.27856345,12.36289706,-26.74018826,-26.96465514
19.49192462,-9.01016218,-12.80330521,-1.06416265,-14.03477218,-36.52952383,-26.65193015,31.54902919,-18.12896462,-28.73050461,13.53015326,-26.17766816,-21.06295478
19.35350300,-10.58968516,-16.60292843,-3.22394170,-18.87862823,-39.49440991,-28.10662847,18.65595949,-34.77659975,-30.83229109,8.09122237,-26.87009856,-22.45940046
19.04329500,-9.91827370,-17.21890839,-4.19381785,-24.67589149,-33.18512281,-19.83790090,17.81850274,-36.66652085,-20.47632719,12.96871761,-26.60039328,-22.64983693
18.55336924,-7.83694662,-15.65297539,-8.98791403,-30.11582988,-18.41991281,-10.51646711,26.81902632,-33.97353067,-4.63704335,22.64069806,-20.33928436,-19.11338534
18.61359284,-5.54336145,-13.78293834,-13.37055873,-37.84279625,-21.49083682,-12.90716374,24.15670352,-43.88143765,-3.07125836,21.20048371,-24.26381472,-27.47310886
17.37807634,0.69151031,-16.51923866,-2.30418148,-36.95294369,-10.39396640,-11.20644908,23.05222446,-43.51681448,-12.91209788,15.80220946,-19.93363746,-21.49740143
16.90509857,-0.60849365,-17.40503895,7.33804079,-31.88030168,-25.68711263,-17.09458216,-0.67766220,-44.80512282,-28.05608628,3.77801264,-23.04538891,-20.49641908
17.40152132,-2.41150104,-12.66486286,10.68125295,-40.87236100,-25.96379171,-17.52605068,24.13459074,-28.51853824,-11.02761404,10.05320496,-20.16091192,-10.54957575
17.67354796,-5.73334661,-9.60699694,19.42523747,-46.44544710,-20.14060211,-11.95109558,30.82160578,-10.73672473,-0.90914943,16.48594472,-35.88819744,-13.61674154
17.87578408,-5.66188180,-13.49090751,11.61893975,-60.82684692,-15.75876432,-19.11834653,17.13178423,-21.83637656,0.41104223,14.40450422,-37.60700699,-22.27339843
18.31100391,-3.94303538,-12.53052255,14.53955057,-68.91225426,-20.17327332,-23.30375827,3.25936612,-25.38211397,3.54611451,12.77966357,-34.32889250,-13.21575784
18.25192574,-2.92086620,-4.54941493,20.34342474,-58.33867617,-21.92307093,-23.22075742,0.37229991,-8.37230512,5.11705897,11.25440908,-24.66326097,-20.17940633
18.07074284,-3.58864459,-3.63938674,8.68691297,-55.17229639,-18.29165954,-5.05171160,-10.31656222,-13.06091003,-8.54208918,12.41315418,-9.99585949,-29.67029401
18.24021785,-6.19115386,-3.43487391,7.74062138,-56.93389674,-21.24507590,0.72624102,-15.90964808,4.21720137,-4.83031179,0.34410617,-19.36977466,-36.76558529
17.77804881,-8.02023889,-2.82271179,9.40946262,-56.05219837,-15.13089070,2.73105639,-20.33204063,-6.45083933,-9.35049513,-5.54777444,-10.42067301,-24.19220807
17.08810133,-4.41728694,-0.17148955,7.53299041,-50.58923109,-6.03574300,1.21106164,-19.01160046,-3.31893402,-17.23743731,-1.49678379,-17.81063804,-30.71276515
15.97249407,-0.71295438,-4.22778277,17.88530405,-36.17919746,-6.17935691,-0.87177885,-16.31044056,-8.79271661,-31.02310518,-1.11620233,-10.91452727,-23.85852102
15.50836804,1.06955150,-5.97772947,15.27962815,-43.30622411,-17.62750410,6.20287621,4.82831641,-10.93469898,-21.81379116,-1.94620153,-10.86649248,-10.92413434
15.45690241,3.37730722,-12.49773479,14.14955167,-36.95621593,-6.42554164,7.81557329,8.21178220,12.15110553,-11.97103002,2.78569127,-11.55563342,-9.86771495
15.48236465,1.61164615,-15.01360702,8.63062665,-16.75650652,-11.55835918,-10.17374980,9.49525751,-7.91370956,-27.52658081,16.43170488,2.26032651,-12.93758214
16.26991656,2.94343054,-10.65017694,-1.63259533,-23.49128759,-36.34590236,-24.72393473,14.68960691,-10.91865087,-37.55530687,1.11711061,-2.49343555,-16.54300898
18.43944921,0.34350663,-13.72055763,-12.50579835,-21.10098688,-38.86510299,-32.53479416,26.45217589,2.99576115,-29.64537020,0.19571314,-12.91933643,-17.08591182
19.04203109,-5.66543691,-20.12312832,-17.74484760,-17.35598719,-32.91922554,-28.60683458,27.39267669,6.77477459,-33.39723636,-3.15075857,0.75066819,-20.26484005
18.86981020,-7.61580204,-18.97245979,-18.26812142,-11.58012294,-25.47973322,-25.07053058,34.41351335,3.56024415,-37.52391090,-7.51690205,11.98055988,-11.43176326
18.67593991,-5.45731131,-16.40266782,-22.78191886,-11.03440088,-17.28011091,-27.96492761,38.56751065,8.32843057,-34.55906519,-18.82308198,4.54247548,-17.13446365
18.30260715,-4.11350466,-14.41196922,-24.90560427,-17.89978179,-24.96320373,-39.14205125,26.32188587,-5.95739804,-30.54502106,-24.04327777,0.92573462,-4.32951291
18.07718091,-4.40008992,-9.96980135,-19.46384194,-19.93699708,-32.37837149,-44.36500363,28.86228779,-7.84817784,-27.29455942,-22.91350643,-6.43427840,-3.11203326
17.64704286,1.30516040,-3.10796827,-14.86734090,-20.26767747,-27.69081009,-37.80587204,32.23656825,-16.73711880,-19.87460321,-14.36751987,4.22961999,-4.84516482
16.86348586,1.63296051,-9.28168312,-20.71239025,-21.14293739,-21.85244493,-41.85592578,13.54125113,-17.66859559,-29.58191757,-8.47232843,5.63792572,-12.39423393
