17.48425736,2.02484769,-31.53747465,14.94959765,-2.24627618,-14.75180447,14.43460212,10.52447846,-29.28158865,-22.26163813,14.74953944,-25.07292896,-4.45162262
18.57449946,-6.80960621,-25.03030936,6.65762698,-10.40495896,-15.01542288,18.05064737,7.71887343,-36.68759051,-10.53636267,24.05129858,-21.97503349,-3.06464663
18.99143426,-11.75734373,-20.06405288,0.64237651,-25.65635219,-18.83392873,23.01408602,-5.81383374,-43.70485809,-8.74028548,21.13619652,-23.68130996,7.01595261
18.59211715,-9.49844071,-13.41247197,-1.70366913,-27.91423451,-4.60614554,24.51856874,-8.86655104,-27.94622781,-11.47804230,6.53843046,-25.90418187,18.07810248
18.37501433,-8.27624573,-12.30052604,-5.97608581,-35.88731248,-5.99318236,20.05100972,-9.63137468,-17.86734271,-11.46730618,-7.14154171,-19.83977900,15.93139198
18.25212800,-6.48956378,-3.89748822,-4.80019417,-46.78184772,-11.80544442,22.63033498,-1.71520471,-10.77822542,-17.91431100,-19.44720819,-19.13722146,5.67022791
18.29469156,-5.46695635,-0.48218052,-3.40392291,-51.90025633,-13.25690698,30.03230206,1.78946142,3.75010645,-5.59698271,-6.32061884,-16.38762372,1.57615751
17.96709554,-5.65346636,-1.13088175,-1.77646317,-52.40882136,-22.50414547,17.28869455,4.37154351,6.77961281,-9.69678397,-10.68778227,-29.04379383,-6.64764447
17.77413068,-5.47783791,7.12333519,-4.52336504,-56.40502185,-10.31112110,7.31416143,-4.60939433,3.05827403,-18.44526766,4.85314736,-22.82074839,-5.35233703
16.92574646,5.02771005,0.00640084,6.87915580,-47.61427020,-16.16591968,-2.32307669,-1.64240168,-4.33392827,-11.09097498,3.51377564,-29.98514844,-1.04947960
16.41989532,9.30957307,-4.05551334,6.12973991,-40.34140776,-23.44607410,-0.78419585,-5.04838527,-14.06158884,-9.70839946,-1.84277659,-30.56654311,2.63163966
15.84701291,9.30076053,-4.35295712,10.45578309,-24.77546351,-9.33401406,14.04428434,4.57763648,-8.54947506,1.48783631,-1.70862628,-27.78637047,-7.38160008
15.44076389,3.56786362,-15.01280521,6.14470778,-17.42444702,-7.11039142,24.03523877,8.02835004,-21.75066084,-20.54424820,-1.58030991,-17.27255020,-21.59414762
15.52533942,5.30442239,-8.80798781,10.52357317,-19.07311415,-22.72425970,18.88027691,5.98180131,-4.30147465,-23.00254713,7.49839792,5.87466333,-13.58586726
15.76314599,5.14226303,-7.97701103,5.57648703,-23.65652479,-22.93317805,9.97344054,15.48233694,-3.23308333,-23.72263900,8.06261569,7.79915135,-10.63136785
15.89484878,3.95193643,-10.30762749,10.47059813,-20.74870063,-30.56192899,7.97231883,10.49302110,-9.38055419,-23.29455894,-19.81897752,-14.81959011,-6.35138088
15.15387567,3.49434073,-2.59916140,4.76794451,-13.34031571,-12.74409520,2.14018652,1.42421129,1.23231795,-6.47835627,-8.29886351,-19.72945798,-15.64355555
15.53983109,5.42122869,-1.46081929,7.76831834,-2.80651898,-12.27765093,-1.25938755,12.99953417,6.43580717,-8.77168482,-19.61409207,-27.79504712,-24.79968377
15.70017867,11.61953200,0.29759909,8.91376866,-12.64626753,-21.25457891,-4.73114944,-0.73744681,-7.57438901,-4.02417416,-10.85681495,-23.98679227,-21.65390314
16.07697620,16.39628671,-1.79610939,7.15936131,-23.12900892,-16.14858003,-12.18563192,4.21706755,8.11538139,-4.37132814,-14.86843118,-38.38559107,-3.04333699
16.73765210,19.04269918,-9.70577378,-13.34911602,-24.69729411,-24.65353583,-23.99722924,-8.90863585,-0.20997095,-7.75797254,-6.66666002,-32.64796558,-10.86386294
17.39513149,21.01054818,-12.86157694,-15.71869649,-20.85770581,-21.40166951,-31.96106456,-11.21921326,3.79964252,2.18141349,-11.62896338,-45.95522471,-16.28751101
